Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
S1006,SUCCESS,10.462499999999999,44,,17618.,0.2966,0.12,Jul 23 16:45,Jul 24 03:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1007,SUCCESS,10.149722222222222,44,,17476.,0.2695,0.15,Jul 23 16:44,Jul 24 02:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1008,SUCCESS,9.353333333333333,40,,13875.,0.2446,0.17,Jul 23 16:41,Jul 24 02:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1009,SUCCESS,9.260277777777778,40,,17062.,0.2789,0.13,Jul 23 16:44,Jul 24 02:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1010,SUCCESS,9.434444444444445,40,,20563.,0.2589,0.14,Jul 23 16:47,Jul 24 02:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1011,SUCCESS,11.572222222222223,48,,20061.,0.3169,0.13,Jul 23 16:47,Jul 24 04:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1012,SUCCESS,11.948611111111111,48,,22269.,0.3102,0.35,Jul 23 16:47,Jul 24 04:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1013,SUCCESS,7.906666666666667,32,,17701.,0.2747,0.52,Jul 23 16:45,Jul 24 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1014,SUCCESS,8.917222222222222,36,,22210.,0.2834,3.48,Jul 23 16:45,Jul 24 01:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1015,SUCCESS,9.476666666666667,40,,16847.,0.2460,0.21,Jul 23 16:43,Jul 24 02:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1016,SUCCESS,11.84138888888889,48,,28451.,0.3405,2.42,Jul 23 16:46,Jul 24 04:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1017,SUCCESS,5.538888888888889,24,,7942.,0.1727,0.14,Jul 23 16:41,Jul 23 22:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1018,SUCCESS,7.5975,32,,16959.,0.2679,0.12,Jul 23 16:44,Jul 24 00:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1019,SUCCESS,11.029722222222222,48,,33115.,0.3482,3.82,Jul 23 16:47,Jul 24 03:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1020,SUCCESS,8.457777777777777,36,,17526.,0.2504,0.22,Jul 23 16:45,Jul 24 01:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1021,SUCCESS,8.245277777777776,36,,21015.,0.2920,0.18,Mar 15 18:16,Mar 16 02:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1022,SUCCESS,12.079166666666666,52,,20944.,0.2490,0.96,Jul 23 16:47,Jul 24 04:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1023,SUCCESS,11.241666666666665,48,,16263.,0.2328,1.36,Jul 23 16:44,Jul 24 03:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1024,SUCCESS,5.1883333333333335,24,,8425.,0.1996,0.09,Jul 23 16:41,Jul 23 21:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1025,SUCCESS,13.229722222222222,56,,20177.,0.2597,0.18,Jul 23 16:46,Jul 24 06:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1026,SUCCESS,7.336944444444444,32,,20082.,0.3043,0.14,Jul 23 16:51,Jul 24 00:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1027,SUCCESS,8.374722222222223,36,,20845.,0.3071,0.19,Mar 15 18:15,Mar 16 02:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1028,SUCCESS,6.237222222222222,28,,16822.,0.2840,0.12,Jul 23 16:48,Jul 23 23:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1029,SUCCESS,11.016666666666667,48,,18269.,0.2175,0.73,Jul 23 16:50,Jul 24 03:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1030,SUCCESS,4.950833333333334,20,,8237.,0.1885,0.14,Jul 23 16:46,Jul 23 21:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1031,SUCCESS,7.215833333333333,32,,16932.,0.2433,0.18,Jul 23 16:48,Jul 24 00:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1032,SUCCESS,6.415555555555556,28,,15963.,0.2798,0.10,Jul 23 16:47,Jul 23 23:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1033,SUCCESS,12.303333333333335,52,,222336.,2.880,4.52,Mar 15 18:21,Mar 16 06:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1034,SUCCESS,5.8822222222222225,24,,24073.,0.4143,2.71,Jul 23 16:46,Jul 23 22:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1035,SUCCESS,6.381388888888888,28,,31542.,0.4954,2.33,Jul 23 16:47,Jul 23 23:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1036,SUCCESS,7.005833333333333,32,,22924.,0.3063,3.13,Jul 23 16:47,Jul 23 23:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1037,SUCCESS,6.750277777777778,28,,18476.,0.3042,0.18,Jul 23 16:50,Jul 23 23:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1038,SUCCESS,7.750277777777778,32,,16796.,0.2614,0.79,Jul 23 16:48,Jul 24 00:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1039,SUCCESS,8.996666666666666,36,,20819.,0.3098,0.12,Mar 15 18:22,Mar 16 03:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1040,SUCCESS,7.835555555555556,32,,17651.,0.2825,0.34,Jul 23 16:50,Jul 24 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1041,SUCCESS,8.115833333333333,36,,17434.,0.2636,2.84,Jul 23 16:49,Jul 24 00:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1042,SUCCESS,7.109722222222222,32,,18374.,0.2688,2.26,Jul 23 16:46,Jul 23 23:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1043,SUCCESS,10.990277777777777,44,,46893.,0.4964,4.18,Mar 15 18:19,Mar 16 05:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1044,SUCCESS,4.546111111111111,20,,9354.,0.1897,0.39,Jul 23 16:46,Jul 23 21:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1045,SUCCESS,7.950555555555556,32,,16916.,0.2526,0.17,Jul 23 16:49,Jul 24 00:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1046,SUCCESS,8.055555555555557,36,,13651.,0.2741,0.14,Jul 23 16:50,Jul 24 00:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1048,SUCCESS,8.234166666666665,36,,20611.,0.2758,0.18,Mar 15 18:17,Mar 16 02:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1049,SUCCESS,6.458888888888889,28,,16155.,0.2675,0.22,Jul 23 16:53,Jul 23 23:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1050,SUCCESS,7.610277777777777,32,,18314.,0.2511,1.70,Jul 23 16:55,Jul 24 00:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1051,SUCCESS,8.918055555555554,36,,20663.,0.2470,1.24,Mar 15 18:14,Mar 16 03:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1052,SUCCESS,3.8847222222222224,16,,9338.,0.2007,0.18,Jul 23 16:50,Jul 23 20:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1053,SUCCESS,3.738888888888889,16,,8092.,0.1641,0.18,Jul 23 16:50,Jul 23 20:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1054,SUCCESS,7.033888888888889,32,,17379.,0.2566,0.24,Jul 23 16:55,Jul 23 23:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1055,SUCCESS,5.711944444444445,24,,13528.,0.2042,2.34,Jul 23 16:52,Jul 23 22:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1056,SUCCESS,7.5183333333333335,32,,17713.,0.2249,1.62,Jul 23 16:55,Jul 24 00:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1057,SUCCESS,6.338055555555555,28,,16241.,0.2475,1.01,Jul 23 16:52,Jul 23 23:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1058,SUCCESS,3.5655555555555556,16,,8991.,0.1954,0.22,Jul 23 16:50,Jul 23 20:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1059,SUCCESS,8.051111111111112,36,,20821.,0.2815,0.18,Mar 15 18:13,Mar 16 02:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1060,SUCCESS,3.5941666666666667,16,,8946.,0.1962,0.15,Jul 23 16:50,Jul 23 20:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1061,SUCCESS,8.126944444444446,36,,20725.,0.2849,0.20,Mar 15 18:15,Mar 16 02:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1062,SUCCESS,5.329166666666667,24,,12986.,0.2253,0.87,Jul 23 16:50,Jul 23 22:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1063,SUCCESS,11.016666666666667,48,,19740.,0.2599,0.59,Jul 23 16:59,Jul 24 04:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1064,SUCCESS,6.460833333333333,28,,16952.,0.2766,0.14,Jul 23 16:52,Jul 23 23:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1065,SUCCESS,5.2058333333333335,24,,12876.,0.2202,0.73,Jul 23 16:50,Jul 23 22:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1066,SUCCESS,4.1658333333333335,20,,9917.,0.1905,0.15,Jul 23 16:51,Jul 23 21:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1067,SUCCESS,7.155555555555556,32,,20060.,0.3221,0.19,Jul 23 17:01,Jul 24 00:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1238,SUCCESS,8.534722222222221,36,,22327.,0.3190,0.36,Mar 15 18:13,Mar 16 02:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1239,SUCCESS,7.763055555555556,32,,21584.,0.2961,1.63,Jul 23 16:58,Jul 24 00:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1240,SUCCESS,7.056666666666667,32,,17415.,0.2526,0.74,Jul 23 16:57,Jul 24 00:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1241,SUCCESS,9.222777777777777,40,,23191.,0.3138,0.26,Mar 15 18:15,Mar 16 03:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1242,SUCCESS,4.3625,20,,10059.,0.2140,1.37,Jul 23 16:55,Jul 23 21:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1243,SUCCESS,6.568611111111111,28,,16952.,0.2711,0.14,Jul 23 16:57,Jul 23 23:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1244,SUCCESS,5.3175,24,,13494.,0.2469,0.89,Jul 23 16:55,Jul 23 22:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1245,SUCCESS,8.310833333333335,36,,20765.,0.2991,0.18,Mar 15 18:13,Mar 16 02:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1246,SUCCESS,9.860833333333334,40,,22240.,0.3267,1.10,Jul 23 17:00,Jul 24 02:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1247,SUCCESS,8.144444444444444,36,,15250.,0.2859,0.63,Jul 23 16:55,Jul 24 01:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1248,SUCCESS,12.404166666666667,52,,24802.,0.3189,0.37,Jul 23 17:01,Jul 24 05:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1249,SUCCESS,9.22,40,,17013.,0.2891,0.15,Jul 23 16:57,Jul 24 02:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1250,SUCCESS,10.368333333333334,44,,18299.,0.2504,1.30,Jul 23 16:56,Jul 24 03:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1251,SUCCESS,7.314166666666667,32,,17876.,0.2585,0.64,Jul 23 16:58,Jul 24 00:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1252,SUCCESS,4.072777777777778,20,,9907.,0.2274,0.27,Jul 23 16:55,Jul 23 21:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1253,SUCCESS,5.191111111111112,24,,12529.,0.2396,0.12,Jul 23 16:54,Jul 23 22:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1254,SUCCESS,8.679444444444444,36,,28579.,0.3534,1.54,Jul 23 17:02,Jul 24 01:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1255,SUCCESS,6.608055555555556,28,,17851.,0.2932,0.17,Jul 23 16:57,Jul 23 23:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1256,SUCCESS,8.830277777777777,36,,23608.,0.2992,0.21,Mar 15 18:13,Mar 16 03:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1257,SUCCESS,5.946388888888889,24,,14252.,0.2762,0.18,Jul 23 17:00,Jul 23 22:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1258,SUCCESS,7.38,32,,14741.,0.2369,0.19,Jul 23 17:01,Jul 24 00:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1259,SUCCESS,9.62138888888889,40,,21253.,0.3112,0.17,Jul 23 17:04,Jul 24 02:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1260,SUCCESS,9.5525,40,,20108.,0.3030,0.16,Jul 23 17:03,Jul 24 02:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1261,SUCCESS,7.2375,32,,16998.,0.2878,0.14,Jul 23 17:01,Jul 24 00:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1262,SUCCESS,8.337777777777779,36,,21489.,0.3133,0.10,Mar 15 18:13,Mar 16 02:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1263,SUCCESS,7.891388888888889,32,,20963.,0.3143,0.21,Jul 23 17:01,Jul 24 00:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1264,SUCCESS,5.9675,24,,14349.,0.2475,0.17,Jul 23 16:58,Jul 23 22:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1265,SUCCESS,8.018611111111111,36,,13393.,0.2241,1.07,Jul 23 16:58,Jul 24 00:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1266,SUCCESS,10.354722222222222,44,,21488.,0.2934,0.16,Jul 23 17:03,Jul 24 03:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1267,SUCCESS,8.387777777777778,36,,17175.,0.2824,0.11,Jul 23 17:00,Jul 24 01:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1268,SUCCESS,10.649444444444445,44,,20195.,0.2740,0.22,Jul 23 17:03,Jul 24 03:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1269,SUCCESS,4.883333333333333,20,,9312.,0.2033,0.15,Jul 23 16:58,Jul 23 21:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1270,SUCCESS,9.68888888888889,40,,21985.,0.2773,0.19,Mar 15 18:20,Mar 16 04:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1271,SUCCESS,9.366111111111111,40,,20919.,0.3280,0.07,Mar 15 18:18,Mar 16 03:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1272,SUCCESS,9.48611111111111,40,,18618.,0.2691,0.18,Jul 23 17:02,Jul 24 02:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1273,SUCCESS,7.464444444444444,32,,14060.,0.2247,0.17,Jul 23 16:59,Jul 24 00:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1274,SUCCESS,5.3886111111111115,24,,9651.,0.1745,0.16,Jul 23 16:58,Jul 23 22:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1275,SUCCESS,9.405555555555557,40,,21281.,0.3063,0.08,Mar 15 18:21,Mar 16 03:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1276,SUCCESS,8.673055555555555,36,,16988.,0.2606,0.12,Jul 23 17:00,Jul 24 01:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1277,SUCCESS,6.636944444444444,28,,16802.,0.3038,0.06,Jul 23 17:04,Jul 23 23:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1278,SUCCESS,6.351388888888889,28,,16370.,0.2819,0.13,Jul 23 17:03,Jul 23 23:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1279,SUCCESS,10.555833333333334,44,,21143.,0.2825,0.18,Jul 23 17:07,Jul 24 03:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1280,SUCCESS,8.716111111111111,36,,17684.,0.2862,0.13,Jul 23 17:05,Jul 24 01:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1281,SUCCESS,10.114444444444445,44,,21309.,0.3106,0.08,Mar 15 18:19,Mar 16 04:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1282,SUCCESS,5.012222222222222,24,,11949.,0.2461,0.15,Jul 23 17:02,Jul 23 22:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1283,SUCCESS,6.043055555555555,28,,13958.,0.2421,0.16,Jul 23 17:03,Jul 23 23:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1284,SUCCESS,7.366111111111111,32,,16810.,0.3066,0.06,Jul 23 17:04,Jul 24 00:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1285,SUCCESS,7.363333333333333,32,,16227.,0.2778,0.22,Jul 23 17:03,Jul 24 00:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1310,SUCCESS,13.346944444444444,56,,51578.,0.5993,3.69,Mar 15 18:12,Mar 16 07:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1311,SUCCESS,8.015277777777778,36,,23054.,0.3744,1.77,Jul 23 17:05,Jul 24 01:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1312,SUCCESS,12.748055555555554,52,,76670.,0.9219,3.14,Mar 15 18:18,Mar 16 07:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1313,SUCCESS,7.051388888888889,32,,17780.,0.2191,8.08,Mar 15 17:29,Mar 16 00:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1314,SUCCESS,9.017777777777779,40,,19809.,0.2920,1.91,Jul 23 17:06,Jul 24 02:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1315,SUCCESS,12.726666666666667,52,,19535.,0.2118,2.26,Jul 23 17:07,Jul 24 05:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1316,SUCCESS,4.930555555555556,20,,9432.,0.2131,0.20,Jul 23 17:03,Jul 23 21:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1317,SUCCESS,8.129444444444445,36,,16931.,0.2820,0.10,Jul 23 17:05,Jul 24 01:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1318,SUCCESS,11.9925,48,,19685.,0.2722,3.79,Jul 23 17:09,Jul 24 05:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1319,SUCCESS,3.8055555555555554,16,,9333.,0.2046,0.16,Jul 23 17:03,Jul 23 20:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1320,SUCCESS,8.887222222222222,36,,29960.,0.3502,3.74,Jul 23 17:06,Jul 24 01:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1321,SUCCESS,9.442777777777778,40,,27300.,0.3690,4.23,Mar 15 18:24,Mar 16 03:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1322,SUCCESS,5.970277777777778,24,,16864.,0.2976,0.10,Jul 23 17:09,Jul 23 23:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1323,SUCCESS,4.264444444444444,20,,9881.,0.1804,1.86,Jul 23 17:07,Jul 23 21:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1324,SUCCESS,7.751388888888889,32,,20134.,0.2658,0.16,Jul 23 17:12,Jul 24 00:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1325,SUCCESS,6.718333333333334,28,,12428.,0.2227,0.14,Jul 23 17:06,Jul 23 23:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1326,SUCCESS,8.47888888888889,36,,17333.,0.2509,0.46,Jul 23 17:10,Jul 24 01:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S1327,SUCCESS,6.109722222222222,28,,12880.,0.2490,0.22,Jul 23 17:06,Jul 23 23:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
